URL	TYPE	TIMEFRAME
https://www.wga.hu/html/d/dou/2/nocturn4.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/oldcandl.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/oldwoman.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/oldwomax.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/physicia.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/quack.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/selfpor.html	portrait	1651-1700
https://www.wga.hu/html/d/dou/2/selfport.html	portrait	1651-1700
https://www.wga.hu/html/d/dou/2/selfporu.html	portrait	1651-1700
https://www.wga.hu/html/d/dou/2/selfporx.html	portrait	1651-1700
https://www.wga.hu/html/d/dou/2/trumpet.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/violonpl.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/young_gi.html	portrait	1651-1700
https://www.wga.hu/html/d/dou/2/young_gr.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/young_gx.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/young_la.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/young_mo.html	genre	1651-1700
https://www.wga.hu/html/d/dou/2/youngmot.html	genre	1651-1700
https://www.wga.hu/html/d/douffet/holyfami.html	religious	1601-1650
https://www.wga.hu/html/d/douffet/nicholas.html	religious	1601-1650
https://www.wga.hu/html/d/douffet/taking.html	religious	1601-1650
https://www.wga.hu/html/d/douffet/venusvulc.html	mythological	1601-1650
https://www.wga.hu/html/d/douven/frans/bathsheb.html	mythological	1701-1750
https://www.wga.hu/html/d/douven/frans/magdalen.html	religious	1701-1750
https://www.wga.hu/html/d/douven/frans/vertumnu.html	mythological	1701-1750
https://www.wga.hu/html/d/douven/jan/dancing.html	portrait	1651-1700
https://www.wga.hu/html/d/douven/jan/elector.html	portrait	1651-1700
https://www.wga.hu/html/d/douverma/predella.html	religious	1501-1550
https://www.wga.hu/html/d/douverma/stursula.html	religious	1501-1550
https://www.wga.hu/html/d/douverma/virgin_c.html	religious	1501-1550
https://www.wga.hu/html/d/downman/ben_west.html	portrait	1751-1800
https://www.wga.hu/html/d/downman/children.html	portrait	1751-1800
https://www.wga.hu/html/d/downman/portwife.html	portrait	1751-1800
https://www.wga.hu/html/d/doyen/fervent.html	religious	1751-1800
https://www.wga.hu/html/d/drake/frederic.html	portrait	1801-1850
https://www.wga.hu/html/d/drake/frederix.html	portrait	1801-1850
https://www.wga.hu/html/d/drechsle/flowers.html	still-life	1751-1800
https://www.wga.hu/html/d/drevet/villars.html	portrait	1701-1750
https://www.wga.hu/html/d/dreyer/dolmen.html	landscape	1801-1850
https://www.wga.hu/html/d/dreyer/glade.html	landscape	1801-1850
https://www.wga.hu/html/d/dreyer/roadhill.html	landscape	1801-1850
https://www.wga.hu/html/d/dreyer/selfport.html	portrait	1801-1850
https://www.wga.hu/html/d/drolling/almspoor.html	genre	1751-1800
https://www.wga.hu/html/d/drolling/charles.html	portrait	1751-1800
https://www.wga.hu/html/d/drolling/drummer.html	portrait	1751-1800
https://www.wga.hu/html/d/drolling/fortunet.html	genre	1751-1800
https://www.wga.hu/html/d/drolling/kitchen.html	interior	1751-1800
https://www.wga.hu/html/d/drolling/kitchen1.html	interior	1751-1800
https://www.wga.hu/html/d/drolling/messenge.html	genre	1751-1800
https://www.wga.hu/html/d/droochsl/bethesda.html	religious	1601-1650
https://www.wga.hu/html/d/droochsl/brawling.html	genre	1601-1650
https://www.wga.hu/html/d/droochsl/selfport.html	portrait	1601-1650
https://www.wga.hu/html/d/droochsl/v_scene.html	genre	1601-1650
https://www.wga.hu/html/d/droochsl/v_street.html	landscape	1601-1650
https://www.wga.hu/html/d/droochsl/vi_scene.html	genre	1601-1650
https://www.wga.hu/html/d/droochsl/vill_str.html	genre	1601-1650
https://www.wga.hu/html/d/droochsl/village.html	landscape	1601-1650
https://www.wga.hu/html/d/droochsl/village1.html	genre	1601-1650
https://www.wga.hu/html/d/droochsl/village2.html	genre	1601-1650
https://www.wga.hu/html/d/droochsl/villages.html	landscape	1601-1650
https://www.wga.hu/html/d/droochsl/vilscene.html	landscape	1601-1650
https://www.wga.hu/html/d/droochsl/winter.html	landscape	1601-1650
https://www.wga.hu/html/d/drost/b_sibyl.html	mythological	1601-1650
https://www.wga.hu/html/d/drost/bathsheb.html	mythological	1601-1650
https://www.wga.hu/html/d/drost/flora.html	mythological	1601-1650
https://www.wga.hu/html/d/drost/flora1.html	mythological	1601-1650
https://www.wga.hu/html/d/drost/port_man.html	portrait	1601-1650
https://www.wga.hu/html/d/drost/port_wom.html	portrait	1651-1700
https://www.wga.hu/html/d/drost/roman.html	mythological	1601-1650
https://www.wga.hu/html/d/drost/roman1.html	mythological	1601-1650
https://www.wga.hu/html/d/drost/selfport.html	portrait	1601-1650
https://www.wga.hu/html/d/drost/visionda.html	religious	1601-1650
https://www.wga.hu/html/d/drouais/francois/children.html	genre	1701-1750
https://www.wga.hu/html/d/drouais/francois/du_barry.html	portrait	1701-1750
https://www.wga.hu/html/d/drouais/francois/family.html	portrait	1701-1750
https://www.wga.hu/html/d/drouais/francois/mme_pomp.html	portrait	1701-1750
https://www.wga.hu/html/d/drouais/francois/wife_art.html	portrait	1701-1750
https://www.wga.hu/html/d/drouais/jeangerm/canaan.html	religious	1751-1800
https://www.wga.hu/html/d/drouais/jeangerm/marius.html	historical	1751-1800
https://www.wga.hu/html/d/drouais/jeangerm/marius1.html	mythological	1751-1800
https://www.wga.hu/html/d/drouot/allegory.html	mythological	1851-1900
https://www.wga.hu/html/d/drouot/arabian.html	other	1851-1900
https://www.wga.hu/html/d/drouot/bather.html	other	1851-1900
https://www.wga.hu/html/d/du_broeu/bartholo.html	religious	1501-1550
https://www.wga.hu/html/d/du_broeu/charity.html	religious	1501-1550
https://www.wga.hu/html/d/du_broeu/charity1.html	religious	1501-1550
https://www.wga.hu/html/d/du_broeu/madonna.html	religious	1501-1550
https://www.wga.hu/html/d/du_broeu/tombcroy.html	religious	1501-1550
https://www.wga.hu/html/d/du_broeu/virtues1.html	religious	1501-1550
https://www.wga.hu/html/d/du_broeu/virtues2.html	religious	1501-1550
https://www.wga.hu/html/d/du_broeu/virtues3.html	religious	1501-1550
https://www.wga.hu/html/d/dubbels/river_la.html	landscape	1651-1700
https://www.wga.hu/html/d/dubbels/vessels.html	landscape	1651-1700
https://www.wga.hu/html/d/dubois_a/diana1.html	mythological	1551-1600
https://www.wga.hu/html/d/dubois_a/diana2.html	mythological	1551-1600
https://www.wga.hu/html/d/dubois_a/diana3.html	mythological	1551-1600
https://www.wga.hu/html/d/dubois_a/diana4.html	mythological	1551-1600
https://www.wga.hu/html/d/dubois/jacques/commode.html	other	1701-1750
https://www.wga.hu/html/d/dubois_p/f_singer.html	other	1851-1900
https://www.wga.hu/html/d/dubois_p/narcissu.html	mythological	1851-1900
https://www.wga.hu/html/d/dubois/rene/cartonni.html	other	1751-1800
https://www.wga.hu/html/d/duboisdr/nude1.html	other	1801-1850
https://www.wga.hu/html/d/duboisdr/nude2.html	other	1801-1850
https://www.wga.hu/html/d/duboisdr/portrait.html	portrait	1801-1850
https://www.wga.hu/html/d/duboispi/chalands.html	landscape	1851-1900
https://www.wga.hu/html/d/duboispi/marne.html	landscape	1851-1900
https://www.wga.hu/html/d/duboispi/roses.html	still-life	1851-1900
https://www.wga.hu/html/d/dubordie/portwom1.html	portrait	1601-1650
https://www.wga.hu/html/d/dubordie/portwom2.html	portrait	1601-1650
https://www.wga.hu/html/d/dubos/summer.html	mythological	1701-1750
https://www.wga.hu/html/d/dubreuil/hyante.html	mythological	1551-1600
https://www.wga.hu/html/d/dubreuil/hyante1.html	mythological	1551-1600
https://www.wga.hu/html/d/dubucand/stallion.html	other	1851-1900
https://www.wga.hu/html/d/dubucand/twohound.html	other	1851-1900
https://www.wga.hu/html/d/dubufe/claude/crossing.html	historical	1801-1850
https://www.wga.hu/html/d/dubufe/claude/family.html	portrait	1801-1850
https://www.wga.hu/html/d/dubufe/claude/memorie1.html	genre	1801-1850
https://www.wga.hu/html/d/dubufe/claude/memorie2.html	genre	1801-1850
https://www.wga.hu/html/d/dubufe/claude/surprise.html	genre	1801-1850
https://www.wga.hu/html/d/dubufe/edouard/portrait.html	portrait	1851-1900
https://www.wga.hu/html/d/duca/savelli.html	religious	1551-1600
https://www.wga.hu/html/d/duccio/maesta/0main/maest_01.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_01a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_01b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_01c.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_02.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_02a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_03.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_04.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_05.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_06.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_06a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_06b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_07.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/0main/maest_08.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_1.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_1a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_1b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_2.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_2a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_2b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_2c.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_3.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_5.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_6.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_6a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_7.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_7a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_8.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_f/cro_f_8a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_1.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_1a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_1b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_2.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_3.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_6.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_6a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_6b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_7.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/crown_v/cro_v_8.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/maest_0.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/maest_00.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/maest_01.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/maest_02.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_1.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_1a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_1b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_1d.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_1x.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_2.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_2a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_2x.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_3.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_3a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_3x.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_4.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_4x.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_4y.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_5.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_5a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_5b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_5x.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_6.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_6x.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_7.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_7a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_f/pre_f_7b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_2.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_2a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_3.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_3a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_4.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_5.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_5a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_6.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_6a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_7.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_7a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_7b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_7c.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_7d.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_8.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_8a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/predel_v/pre_v_9.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso001.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso002.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso01.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso01a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso01b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso01c.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso02.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso03.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso03a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso04.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso05.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso06.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso06a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso06b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso07.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso07a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso07b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso08.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso081.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso09.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso09a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso10.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso11.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso11a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso11b.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso12.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso12a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_1/verso13.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_2/verso14.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_2/verso15.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_2/verso15a.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_2/verso16.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_2/verso17.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_2/verso18.html	religious	1301-1350
https://www.wga.hu/html/d/duccio/maesta/verso_2/verso18a.html	religious	1301-1350
